Location_ID,Season,Data_Type,Parameter,Value,Unit,Acceptable_Limit,Permissible_Limit,Compliance_Status,Reference
SYN-X6,Monsoon,Synthetic,HCO3,101.05,mg/L,300,600,Compliant - Safe,Derived from Alkalinity (IS 10500)
SYN-X7,Monsoon,Synthetic,pH,5.74,,"(6.5, 8.5)","(6.5, 8.5)",Non-Compliant - Unsafe,Table 1
SYN-X7,Monsoon,Synthetic,TDS,359.6,mg/L,500,2000,Compliant - Safe,Table 1
SYN-X7,Monsoon,Synthetic,TH,2.0,mg/L,200,600,Compliant - Safe,Table 2
SYN-X7,Monsoon,Synthetic,Alkalinity,83.32,mg/L,200,600,Compliant - Safe,Table 2
SYN-X7,Monsoon,Synthetic,Ca,35.71,mg/L,75,200,Compliant - Safe,Table 2
SYN-X7,Monsoon,Synthetic,Mg,2.93,mg/L,30,100,Compliant - Safe,Table 2
SYN-X7,Monsoon,Synthetic,Iron,0.201,mg/L,0.3,0.3,Compliant - Safe,Table 2
SYN-X7,Monsoon,Synthetic,Cl,35.63,mg/L,250,1000,Compliant - Safe,Table 2
SYN-X7,Monsoon,Synthetic,SO4,12.73,mg/L,200,400,Compliant - Safe,Table 2
SYN-X7,Monsoon,Synthetic,NO3,48.77,mg/L,45,45,Non-Compliant - Unsafe,Table 2
SYN-X7,Monsoon,Synthetic,F,0.187,mg/L,1.0,1.5,Compliant - Safe,Table 2
SYN-X7,Monsoon,Synthetic,EC,557.71,uS/cm,750,3000,Compliant - Safe,"WHO (2011) Guidelines for Drinking-water Quality, 4th Ed."
SYN-X7,Monsoon,Synthetic,Na,68.4,mg/L,200,200,Compliant - Safe,WHO (2011) / ICMR recommendation
SYN-X7,Monsoon,Synthetic,K,11.22,mg/L,12,12,Compliant - Safe,GoI FSSAI / WHO advisory
SYN-X7,Monsoon,Synthetic,DO,5.25,mg/L,"(6, 14)","(4, 14)",Permissible - Needs Caution,CPCB Class A Criteria
SYN-X7,Monsoon,Synthetic,HCO3,151.58,mg/L,300,600,Compliant - Safe,Derived from Alkalinity (IS 10500)
SYN-X8,Monsoon,Synthetic,pH,7.34,,"(6.5, 8.5)","(6.5, 8.5)",Compliant - Safe,Table 1
SYN-X8,Monsoon,Synthetic,TDS,402.9,mg/L,500,2000,Compliant - Safe,Table 1
SYN-X8,Monsoon,Synthetic,TH,144.78,mg/L,200,600,Compliant - Safe,Table 2
SYN-X8,Monsoon,Synthetic,Alkalinity,62.23,mg/L,200,600,Compliant - Safe,Table 2
SYN-X8,Monsoon,Synthetic,Ca,52.81,mg/L,75,200,Compliant - Safe,Table 2
SYN-X8,Monsoon,Synthetic,Mg,10.06,mg/L,30,100,Compliant - Safe,Table 2
SYN-X8,Monsoon,Synthetic,Iron,0.48,mg/L,0.3,0.3,Non-Compliant - Unsafe,Table 2
SYN-X8,Monsoon,Synthetic,Cl,102.98,mg/L,250,1000,Compliant - Safe,Table 2
SYN-X8,Monsoon,Synthetic,SO4,8.11,mg/L,200,400,Compliant - Safe,Table 2
SYN-X8,Monsoon,Synthetic,NO3,37.35,mg/L,45,45,Compliant - Safe,Table 2
SYN-X8,Monsoon,Synthetic,F,0.063,mg/L,1.0,1.5,Compliant - Safe,Table 2
SYN-X8,Monsoon,Synthetic,EC,615.2,uS/cm,750,3000,Compliant - Safe,"WHO (2011) Guidelines for Drinking-water Quality, 4th Ed."
SYN-X8,Monsoon,Synthetic,Na,28.76,mg/L,200,200,Compliant - Safe,WHO (2011) / ICMR recommendation
SYN-X8,Monsoon,Synthetic,K,20.96,mg/L,12,12,Non-Compliant - Unsafe,GoI FSSAI / WHO advisory
SYN-X8,Monsoon,Synthetic,DO,3.52,mg/L,"(6, 14)","(4, 14)",Non-Compliant - Unsafe,CPCB Class A Criteria
SYN-X8,Monsoon,Synthetic,HCO3,135.02,mg/L,300,600,Compliant - Safe,Derived from Alkalinity (IS 10500)
SYN-X9,Monsoon,Synthetic,pH,5.56,,"(6.5, 8.5)","(6.5, 8.5)",Non-Compliant - Unsafe,Table 1
SYN-X9,Monsoon,Synthetic,TDS,395.53,mg/L,500,2000,Compliant - Safe,Table 1
SYN-X9,Monsoon,Synthetic,TH,124.93,mg/L,200,600,Compliant - Safe,Table 2
SYN-X9,Monsoon,Synthetic,Alkalinity,48.64,mg/L,200,600,Compliant - Safe,Table 2
SYN-X9,Monsoon,Synthetic,Ca,39.58,mg/L,75,200,Compliant - Safe,Table 2
SYN-X9,Monsoon,Synthetic,Mg,10.2,mg/L,30,100,Compliant - Safe,Table 2
SYN-X9,Monsoon,Synthetic,Iron,0.202,mg/L,0.3,0.3,Compliant - Safe,Table 2
SYN-X9,Monsoon,Synthetic,Cl,77.79,mg/L,250,1000,Compliant - Safe,Table 2
SYN-X9,Monsoon,Synthetic,SO4,30.37,mg/L,200,400,Compliant - Safe,Table 2
SYN-X9,Monsoon,Synthetic,NO3,40.94,mg/L,45,45,Compliant - Safe,Table 2
SYN-X9,Monsoon,Synthetic,F,0.242,mg/L,1.0,1.5,Compliant - Safe,Table 2
SYN-X9,Monsoon,Synthetic,EC,615.02,uS/cm,750,3000,Compliant - Safe,"WHO (2011) Guidelines for Drinking-water Quality, 4th Ed."
SYN-X9,Monsoon,Synthetic,Na,64.62,mg/L,200,200,Compliant - Safe,WHO (2011) / ICMR recommendation
SYN-X9,Monsoon,Synthetic,K,16.3,mg/L,12,12,Non-Compliant - Unsafe,GoI FSSAI / WHO advisory
SYN-X9,Monsoon,Synthetic,DO,5.88,mg/L,"(6, 14)","(4, 14)",Permissible - Needs Caution,CPCB Class A Criteria
SYN-X9,Monsoon,Synthetic,HCO3,88.15,mg/L,300,600,Compliant - Safe,Derived from Alkalinity (IS 10500)
SYN-X10,Monsoon,Synthetic,pH,5.44,,"(6.5, 8.5)","(6.5, 8.5)",Non-Compliant - Unsafe,Table 1
SYN-X10,Monsoon,Synthetic,TDS,503.52,mg/L,500,2000,Permissible - Needs Caution,Table 1
SYN-X10,Monsoon,Synthetic,TH,168.89,mg/L,200,600,Compliant - Safe,Table 2
SYN-X10,Monsoon,Synthetic,Alkalinity,60.77,mg/L,200,600,Compliant - Safe,Table 2
SYN-X10,Monsoon,Synthetic,Ca,54.95,mg/L,75,200,Compliant - Safe,Table 2
SYN-X10,Monsoon,Synthetic,Mg,12.66,mg/L,30,100,Compliant - Safe,Table 2
SYN-X10,Monsoon,Synthetic,Iron,0.202,mg/L,0.3,0.3,Compliant - Safe,Table 2
SYN-X10,Monsoon,Synthetic,Cl,99.0,mg/L,250,1000,Compliant - Safe,Table 2
SYN-X10,Monsoon,Synthetic,SO4,24.03,mg/L,200,400,Compliant - Safe,Table 2
SYN-X10,Monsoon,Synthetic,NO3,31.65,mg/L,45,45,Compliant - Safe,Table 2
SYN-X10,Monsoon,Synthetic,F,0.095,mg/L,1.0,1.5,Compliant - Safe,Table 2
SYN-X10,Monsoon,Synthetic,EC,777.51,uS/cm,750,3000,Permissible - Needs Caution,"WHO (2011) Guidelines for Drinking-water Quality, 4th Ed."
SYN-X10,Monsoon,Synthetic,Na,71.26,mg/L,200,200,Compliant - Safe,WHO (2011) / ICMR recommendation
SYN-X10,Monsoon,Synthetic,K,12.8,mg/L,12,12,Non-Compliant - Unsafe,GoI FSSAI / WHO advisory
SYN-X10,Monsoon,Synthetic,DO,6.36,mg/L,"(6, 14)","(4, 14)",Compliant - Safe,CPCB Class A Criteria
SYN-X10,Monsoon,Synthetic,HCO3,182.51,mg/L,300,600,Compliant - Safe,Derived from Alkalinity (IS 10500)
SYN-X11,Monsoon,Synthetic,pH,6.95,,"(6.5, 8.5)","(6.5, 8.5)",Compliant - Safe,Table 1
SYN-X11,Monsoon,Synthetic,TDS,342.59,mg/L,500,2000,Compliant - Safe,Table 1
SYN-X11,Monsoon,Synthetic,TH,154.52,mg/L,200,600,Compliant - Safe,Table 2
SYN-X11,Monsoon,Synthetic,Alkalinity,62.21,mg/L,200,600,Compliant - Safe,Table 2
SYN-X11,Monsoon,Synthetic,Ca,47.12,mg/L,75,200,Compliant - Safe,Table 2
SYN-X11,Monsoon,Synthetic,Mg,12.08,mg/L,30,100,Compliant - Safe,Table 2
SYN-X11,Monsoon,Synthetic,Iron,0.476,mg/L,0.3,0.3,Non-Compliant - Unsafe,Table 2
SYN-X11,Monsoon,Synthetic,Cl,95.76,mg/L,250,1000,Compliant - Safe,Table 2
SYN-X11,Monsoon,Synthetic,SO4,15.78,mg/L,200,400,Compliant - Safe,Table 2
SYN-X11,Monsoon,Synthetic,NO3,0.5,mg/L,45,45,Compliant - Safe,Table 2
SYN-X11,Monsoon,Synthetic,F,0.166,mg/L,1.0,1.5,Compliant - Safe,Table 2
SYN-X11,Monsoon,Synthetic,EC,526.65,uS/cm,750,3000,Compliant - Safe,"WHO (2011) Guidelines for Drinking-water Quality, 4th Ed."
SYN-X11,Monsoon,Synthetic,Na,13.29,mg/L,200,200,Compliant - Safe,WHO (2011) / ICMR recommendation
SYN-X11,Monsoon,Synthetic,K,12.16,mg/L,12,12,Non-Compliant - Unsafe,GoI FSSAI / WHO advisory
SYN-X11,Monsoon,Synthetic,DO,4.82,mg/L,"(6, 14)","(4, 14)",Permissible - Needs Caution,CPCB Class A Criteria
SYN-X11,Monsoon,Synthetic,HCO3,133.69,mg/L,300,600,Compliant - Safe,Derived from Alkalinity (IS 10500)
SYN-X12,Monsoon,Synthetic,pH,6.98,,"(6.5, 8.5)","(6.5, 8.5)",Compliant - Safe,Table 1
SYN-X12,Monsoon,Synthetic,TDS,344.76,mg/L,500,2000,Compliant - Safe,Table 1
SYN-X12,Monsoon,Synthetic,TH,216.61,mg/L,200,600,Permissible - Needs Caution,Table 2
SYN-X12,Monsoon,Synthetic,Alkalinity,129.14,mg/L,200,600,Compliant - Safe,Table 2
SYN-X12,Monsoon,Synthetic,Ca,49.85,mg/L,75,200,Compliant - Safe,Table 2
SYN-X12,Monsoon,Synthetic,Mg,8.84,mg/L,30,100,Compliant - Safe,Table 2
SYN-X12,Monsoon,Synthetic,Iron,0.647,mg/L,0.3,0.3,Non-Compliant - Unsafe,Table 2
SYN-X12,Monsoon,Synthetic,Cl,186.38,mg/L,250,1000,Compliant - Safe,Table 2
SYN-X12,Monsoon,Synthetic,SO4,16.86,mg/L,200,400,Compliant - Safe,Table 2
SYN-X12,Monsoon,Synthetic,NO3,7.52,mg/L,45,45,Compliant - Safe,Table 2
SYN-X12,Monsoon,Synthetic,F,0.021,mg/L,1.0,1.5,Compliant - Safe,Table 2
SYN-X12,Monsoon,Synthetic,EC,529.04,uS/cm,750,3000,Compliant - Safe,"WHO (2011) Guidelines for Drinking-water Quality, 4th Ed."
SYN-X12,Monsoon,Synthetic,Na,9.82,mg/L,200,200,Compliant - Safe,WHO (2011) / ICMR recommendation
SYN-X12,Monsoon,Synthetic,K,14.4,mg/L,12,12,Non-Compliant - Unsafe,GoI FSSAI / WHO advisory
SYN-X12,Monsoon,Synthetic,DO,2.71,mg/L,"(6, 14)","(4, 14)",Non-Compliant - Unsafe,CPCB Class A Criteria
SYN-X12,Monsoon,Synthetic,HCO3,15.61,mg/L,300,600,Compliant - Safe,Derived from Alkalinity (IS 10500)
SYN-X13,Monsoon,Synthetic,pH,5.67,,"(6.5, 8.5)","(6.5, 8.5)",Non-Compliant - Unsafe,Table 1
SYN-X13,Monsoon,Synthetic,TDS,434.65,mg/L,500,2000,Compliant - Safe,Table 1
SYN-X13,Monsoon,Synthetic,TH,210.13,mg/L,200,600,Permissible - Needs Caution,Table 2
SYN-X13,Monsoon,Synthetic,Alkalinity,51.8,mg/L,200,600,Compliant - Safe,Table 2
SYN-X13,Monsoon,Synthetic,Ca,61.94,mg/L,75,200,Compliant - Safe,Table 2
SYN-X13,Monsoon,Synthetic,Mg,11.47,mg/L,30,100,Compliant - Safe,Table 2
SYN-X13,Monsoon,Synthetic,Iron,0.247,mg/L,0.3,0.3,Compliant - Safe,Table 2
SYN-X13,Monsoon,Synthetic,Cl,129.52,mg/L,250,1000,Compliant - Safe,Table 2
SYN-X13,Monsoon,Synthetic,SO4,17.88,mg/L,200,400,Compliant - Safe,Table 2
SYN-X13,Monsoon,Synthetic,NO3,26.36,mg/L,45,45,Compliant - Safe,Table 2
SYN-X13,Monsoon,Synthetic,F,0.034,mg/L,1.0,1.5,Compliant - Safe,Table 2
SYN-X13,Monsoon,Synthetic,EC,665.62,uS/cm,750,3000,Compliant - Safe,"WHO (2011) Guidelines for Drinking-water Quality, 4th Ed."
SYN-X13,Monsoon,Synthetic,Na,43.94,mg/L,200,200,Compliant - Safe,WHO (2011) / ICMR recommendation
SYN-X13,Monsoon,Synthetic,K,5.63,mg/L,12,12,Compliant - Safe,GoI FSSAI / WHO advisory
SYN-X13,Monsoon,Synthetic,DO,3.71,mg/L,"(6, 14)","(4, 14)",Non-Compliant - Unsafe,CPCB Class A Criteria
SYN-X13,Monsoon,Synthetic,HCO3,111.3,mg/L,300,600,Compliant - Safe,Derived from Alkalinity (IS 10500)
SYN-X14,Monsoon,Synthetic,pH,5.61,,"(6.5, 8.5)","(6.5, 8.5)",Non-Compliant - Unsafe,Table 1
SYN-X14,Monsoon,Synthetic,TDS,419.28,mg/L,500,2000,Compliant - Safe,Table 1
SYN-X14,Monsoon,Synthetic,TH,120.41,mg/L,200,600,Compliant - Safe,Table 2
SYN-X14,Monsoon,Synthetic,Alkalinity,91.77,mg/L,200,600,Compliant - Safe,Table 2
SYN-X14,Monsoon,Synthetic,Ca,51.61,mg/L,75,200,Compliant - Safe,Table 2
SYN-X14,Monsoon,Synthetic,Mg,10.77,mg/L,30,100,Compliant - Safe,Table 2
SYN-X14,Monsoon,Synthetic,Iron,0.413,mg/L,0.3,0.3,Non-Compliant - Unsafe,Table 2
SYN-X14,Monsoon,Synthetic,Cl,70.89,mg/L,250,1000,Compliant - Safe,Table 2
SYN-X14,Monsoon,Synthetic,SO4,32.12,mg/L,200,400,Compliant - Safe,Table 2
SYN-X14,Monsoon,Synthetic,NO3,0.5,mg/L,45,45,Compliant - Safe,Table 2
SYN-X14,Monsoon,Synthetic,F,0.214,mg/L,1.0,1.5,Compliant - Safe,Table 2
SYN-X14,Monsoon,Synthetic,EC,646.52,uS/cm,750,3000,Compliant - Safe,"WHO (2011) Guidelines for Drinking-water Quality, 4th Ed."
SYN-X14,Monsoon,Synthetic,Na,62.5,mg/L,200,200,Compliant - Safe,WHO (2011) / ICMR recommendation
SYN-X14,Monsoon,Synthetic,K,17.39,mg/L,12,12,Non-Compliant - Unsafe,GoI FSSAI / WHO advisory
SYN-X14,Monsoon,Synthetic,DO,4.46,mg/L,"(6, 14)","(4, 14)",Permissible - Needs Caution,CPCB Class A Criteria
SYN-X14,Monsoon,Synthetic,HCO3,149.1,mg/L,300,600,Compliant - Safe,Derived from Alkalinity (IS 10500)
SYN-X15,Monsoon,Synthetic,pH,6.04,,"(6.5, 8.5)","(6.5, 8.5)",Non-Compliant - Unsafe,Table 1
SYN-X15,Monsoon,Synthetic,TDS,380.51,mg/L,500,2000,Compliant - Safe,Table 1
SYN-X15,Monsoon,Synthetic,TH,124.81,mg/L,200,600,Compliant - Safe,Table 2
SYN-X15,Monsoon,Synthetic,Alkalinity,75.46,mg/L,200,600,Compliant - Safe,Table 2
SYN-X15,Monsoon,Synthetic,Ca,46.67,mg/L,75,200,Compliant - Safe,Table 2
SYN-X15,Monsoon,Synthetic,Mg,7.13,mg/L,30,100,Compliant - Safe,Table 2
SYN-X15,Monsoon,Synthetic,Iron,0.099,mg/L,0.3,0.3,Compliant - Safe,Table 2
SYN-X15,Monsoon,Synthetic,Cl,108.04,mg/L,250,1000,Compliant - Safe,Table 2
SYN-X15,Monsoon,Synthetic,SO4,19.38,mg/L,200,400,Compliant - Safe,Table 2
SYN-X15,Monsoon,Synthetic,NO3,27.14,mg/L,45,45,Compliant - Safe,Table 2
SYN-X15,Monsoon,Synthetic,F,0.081,mg/L,1.0,1.5,Compliant - Safe,Table 2
SYN-X15,Monsoon,Synthetic,EC,591.12,uS/cm,750,3000,Compliant - Safe,"WHO (2011) Guidelines for Drinking-water Quality, 4th Ed."
SYN-X15,Monsoon,Synthetic,Na,51.08,mg/L,200,200,Compliant - Safe,WHO (2011) / ICMR recommendation
SYN-X15,Monsoon,Synthetic,K,6.18,mg/L,12,12,Compliant - Safe,GoI FSSAI / WHO advisory
SYN-X15,Monsoon,Synthetic,DO,7.3,mg/L,"(6, 14)","(4, 14)",Compliant - Safe,CPCB Class A Criteria
SYN-X15,Monsoon,Synthetic,HCO3,95.7,mg/L,300,600,Compliant - Safe,Derived from Alkalinity (IS 10500)
SYN-X16,Monsoon,Synthetic,pH,5.09,,"(6.5, 8.5)","(6.5, 8.5)",Non-Compliant - Unsafe,Table 1
SYN-X16,Monsoon,Synthetic,TDS,448.07,mg/L,500,2000,Compliant - Safe,Table 1
SYN-X16,Monsoon,Synthetic,TH,115.88,mg/L,200,600,Compliant - Safe,Table 2
SYN-X16,Monsoon,Synthetic,Alkalinity,13.06,mg/L,200,600,Compliant - Safe,Table 2
SYN-X16,Monsoon,Synthetic,Ca,54.42,mg/L,75,200,Compliant - Safe,Table 2
SYN-X16,Monsoon,Synthetic,Mg,8.98,mg/L,30,100,Compliant - Safe,Table 2
SYN-X16,Monsoon,Synthetic,Iron,0.064,mg/L,0.3,0.3,Compliant - Safe,Table 2
SYN-X16,Monsoon,Synthetic,Cl,28.84,mg/L,250,1000,Compliant - Safe,Table 2
SYN-X16,Monsoon,Synthetic,SO4,20.61,mg/L,200,400,Compliant - Safe,Table 2
SYN-X16,Monsoon,Synthetic,NO3,70.56,mg/L,45,45,Non-Compliant - Unsafe,Table 2
SYN-X16,Monsoon,Synthetic,F,0.162,mg/L,1.0,1.5,Compliant - Safe,Table 2
SYN-X16,Monsoon,Synthetic,EC,688.45,uS/cm,750,3000,Compliant - Safe,"WHO (2011) Guidelines for Drinking-water Quality, 4th Ed."
SYN-X16,Monsoon,Synthetic,Na,74.99,mg/L,200,200,Compliant - Safe,WHO (2011) / ICMR recommendation
SYN-X16,Monsoon,Synthetic,K,12.55,mg/L,12,12,Non-Compliant - Unsafe,GoI FSSAI / WHO advisory
SYN-X16,Monsoon,Synthetic,DO,5.02,mg/L,"(6, 14)","(4, 14)",Permissible - Needs Caution,CPCB Class A Criteria
SYN-X16,Monsoon,Synthetic,HCO3,159.41,mg/L,300,600,Compliant - Safe,Derived from Alkalinity (IS 10500)
SYN-X17,Monsoon,Synthetic,pH,6.07,,"(6.5, 8.5)","(6.5, 8.5)",Non-Compliant - Unsafe,Table 1
SYN-X17,Monsoon,Synthetic,TDS,387.62,mg/L,500,2000,Compliant - Safe,Table 1
SYN-X17,Monsoon,Synthetic,TH,168.33,mg/L,200,600,Compliant - Safe,Table 2
SYN-X17,Monsoon,Synthetic,Alkalinity,126.95,mg/L,200,600,Compliant - Safe,Table 2
SYN-X17,Monsoon,Synthetic,Ca,41.63,mg/L,75,200,Compliant - Safe,Table 2
SYN-X17,Monsoon,Synthetic,Mg,9.41,mg/L,30,100,Compliant - Safe,Table 2
SYN-X17,Monsoon,Synthetic,Iron,0.51,mg/L,0.3,0.3,Non-Compliant - Unsafe,Table 2
SYN-X17,Monsoon,Synthetic,Cl,130.72,mg/L,250,1000,Compliant - Safe,Table 2
SYN-X17,Monsoon,Synthetic,SO4,34.6,mg/L,200,400,Compliant - Safe,Table 2
SYN-X17,Monsoon,Synthetic,NO3,11.89,mg/L,45,45,Compliant - Safe,Table 2
SYN-X17,Monsoon,Synthetic,F,0.046,mg/L,1.0,1.5,Compliant - Safe,Table 2
SYN-X17,Monsoon,Synthetic,EC,599.37,uS/cm,750,3000,Compliant - Safe,"WHO (2011) Guidelines for Drinking-water Quality, 4th Ed."
SYN-X17,Monsoon,Synthetic,Na,60.83,mg/L,200,200,Compliant - Safe,WHO (2011) / ICMR recommendation
SYN-X17,Monsoon,Synthetic,K,21.77,mg/L,12,12,Non-Compliant - Unsafe,GoI FSSAI / WHO advisory
SYN-X17,Monsoon,Synthetic,DO,4.76,mg/L,"(6, 14)","(4, 14)",Permissible - Needs Caution,CPCB Class A Criteria
SYN-X17,Monsoon,Synthetic,HCO3,65.23,mg/L,300,600,Compliant - Safe,Derived from Alkalinity (IS 10500)
SYN-X18,Monsoon,Synthetic,pH,6.45,,"(6.5, 8.5)","(6.5, 8.5)",Non-Compliant - Unsafe,Table 1
SYN-X18,Monsoon,Synthetic,TDS,439.27,mg/L,500,2000,Compliant - Safe,Table 1
SYN-X18,Monsoon,Synthetic,TH,204.65,mg/L,200,600,Permissible - Needs Caution,Table 2
SYN-X18,Monsoon,Synthetic,Alkalinity,124.75,mg/L,200,600,Compliant - Safe,Table 2
SYN-X18,Monsoon,Synthetic,Ca,47.94,mg/L,75,200,Compliant - Safe,Table 2
SYN-X18,Monsoon,Synthetic,Mg,13.61,mg/L,30,100,Compliant - Safe,Table 2
SYN-X18,Monsoon,Synthetic,Iron,0.239,mg/L,0.3,0.3,Compliant - Safe,Table 2
SYN-X18,Monsoon,Synthetic,Cl,77.34,mg/L,250,1000,Compliant - Safe,Table 2
SYN-X18,Monsoon,Synthetic,SO4,15.13,mg/L,200,400,Compliant - Safe,Table 2
SYN-X18,Monsoon,Synthetic,NO3,0.5,mg/L,45,45,Compliant - Safe,Table 2
SYN-X18,Monsoon,Synthetic,F,0.016,mg/L,1.0,1.5,Compliant - Safe,Table 2
SYN-X18,Monsoon,Synthetic,EC,676.63,uS/cm,750,3000,Compliant - Safe,"WHO (2011) Guidelines for Drinking-water Quality, 4th Ed."
SYN-X18,Monsoon,Synthetic,Na,52.53,mg/L,200,200,Compliant - Safe,WHO (2011) / ICMR recommendation
SYN-X18,Monsoon,Synthetic,K,17.37,mg/L,12,12,Non-Compliant - Unsafe,GoI FSSAI / WHO advisory
SYN-X18,Monsoon,Synthetic,DO,5.96,mg/L,"(6, 14)","(4, 14)",Permissible - Needs Caution,CPCB Class A Criteria
SYN-X18,Monsoon,Synthetic,HCO3,192.1,mg/L,300,600,Compliant - Safe,Derived from Alkalinity (IS 10500)
SYN-X19,Monsoon,Synthetic,pH,6.26,,"(6.5, 8.5)","(6.5, 8.5)",Non-Compliant - Unsafe,Table 1
SYN-X19,Monsoon,Synthetic,TDS,351.21,mg/L,500,2000,Compliant - Safe,Table 1
SYN-X19,Monsoon,Synthetic,TH,116.19,mg/L,200,600,Compliant - Safe,Table 2
SYN-X19,Monsoon,Synthetic,Alkalinity,102.23,mg/L,200,600,Compliant - Safe,Table 2
SYN-X19,Monsoon,Synthetic,Ca,52.5,mg/L,75,200,Compliant - Safe,Table 2
SYN-X19,Monsoon,Synthetic,Mg,8.92,mg/L,30,100,Compliant - Safe,Table 2
SYN-X19,Monsoon,Synthetic,Iron,0.446,mg/L,0.3,0.3,Non-Compliant - Unsafe,Table 2
SYN-X19,Monsoon,Synthetic,Cl,57.5,mg/L,250,1000,Compliant - Safe,Table 2
SYN-X19,Monsoon,Synthetic,SO4,18.67,mg/L,200,400,Compliant - Safe,Table 2
SYN-X19,Monsoon,Synthetic,NO3,0.5,mg/L,45,45,Compliant - Safe,Table 2
SYN-X19,Monsoon,Synthetic,F,0.183,mg/L,1.0,1.5,Compliant - Safe,Table 2
SYN-X19,Monsoon,Synthetic,EC,540.08,uS/cm,750,3000,Compliant - Safe,"WHO (2011) Guidelines for Drinking-water Quality, 4th Ed."
SYN-X19,Monsoon,Synthetic,Na,31.82,mg/L,200,200,Compliant - Safe,WHO (2011) / ICMR recommendation
SYN-X19,Monsoon,Synthetic,K,8.01,mg/L,12,12,Compliant - Safe,GoI FSSAI / WHO advisory
SYN-X19,Monsoon,Synthetic,DO,4.72,mg/L,"(6, 14)","(4, 14)",Permissible - Needs Caution,CPCB Class A Criteria
SYN-X19,Monsoon,Synthetic,HCO3,160.03,mg/L,300,600,Compliant - Safe,Derived from Alkalinity (IS 10500)
SYN-X20,Monsoon,Synthetic,pH,6.16,,"(6.5, 8.5)","(6.5, 8.5)",Non-Compliant - Unsafe,Table 1
SYN-X20,Monsoon,Synthetic,TDS,401.54,mg/L,500,2000,Compliant - Safe,Table 1
SYN-X20,Monsoon,Synthetic,TH,184.99,mg/L,200,600,Compliant - Safe,Table 2
SYN-X20,Monsoon,Synthetic,Alkalinity,97.07,mg/L,200,600,Compliant - Safe,Table 2
SYN-X20,Monsoon,Synthetic,Ca,49.39,mg/L,75,200,Compliant - Safe,Table 2
SYN-X20,Monsoon,Synthetic,Mg,10.78,mg/L,30,100,Compliant - Safe,Table 2
SYN-X20,Monsoon,Synthetic,Iron,0.49,mg/L,0.3,0.3,Non-Compliant - Unsafe,Table 2
SYN-X20,Monsoon,Synthetic,Cl,64.34,mg/L,250,1000,Compliant - Safe,Table 2
SYN-X20,Monsoon,Synthetic,SO4,17.61,mg/L,200,400,Compliant - Safe,Table 2
SYN-X20,Monsoon,Synthetic,NO3,9.2,mg/L,45,45,Compliant - Safe,Table 2
SYN-X20,Monsoon,Synthetic,F,0.137,mg/L,1.0,1.5,Compliant - Safe,Table 2
SYN-X20,Monsoon,Synthetic,EC,617.79,uS/cm,750,3000,Compliant - Safe,"WHO (2011) Guidelines for Drinking-water Quality, 4th Ed."
SYN-X20,Monsoon,Synthetic,Na,26.85,mg/L,200,200,Compliant - Safe,WHO (2011) / ICMR recommendation
SYN-X20,Monsoon,Synthetic,K,16.95,mg/L,12,12,Non-Compliant - Unsafe,GoI FSSAI / WHO advisory
SYN-X20,Monsoon,Synthetic,DO,4.59,mg/L,"(6, 14)","(4, 14)",Permissible - Needs Caution,CPCB Class A Criteria
SYN-X20,Monsoon,Synthetic,HCO3,187.0,mg/L,300,600,Compliant - Safe,Derived from Alkalinity (IS 10500)
SYN-X21,Monsoon,Synthetic,pH,5.66,,"(6.5, 8.5)","(6.5, 8.5)",Non-Compliant - Unsafe,Table 1
SYN-X21,Monsoon,Synthetic,TDS,454.83,mg/L,500,2000,Compliant - Safe,Table 1
SYN-X21,Monsoon,Synthetic,TH,204.1,mg/L,200,600,Permissible - Needs Caution,Table 2
SYN-X21,Monsoon,Synthetic,Alkalinity,76.85,mg/L,200,600,Compliant - Safe,Table 2
SYN-X21,Monsoon,Synthetic,Ca,59.77,mg/L,75,200,Compliant - Safe,Table 2
SYN-X21,Monsoon,Synthetic,Mg,9.54,mg/L,30,100,Compliant - Safe,Table 2
SYN-X21,Monsoon,Synthetic,Iron,0.308,mg/L,0.3,0.3,Non-Compliant - Unsafe,Table 2
SYN-X21,Monsoon,Synthetic,Cl,122.11,mg/L,250,1000,Compliant - Safe,Table 2
SYN-X21,Monsoon,Synthetic,SO4,15.4,mg/L,200,400,Compliant - Safe,Table 2
SYN-X21,Monsoon,Synthetic,NO3,48.06,mg/L,45,45,Non-Compliant - Unsafe,Table 2
SYN-X21,Monsoon,Synthetic,F,0.01,mg/L,1.0,1.5,Compliant - Safe,Table 2
SYN-X21,Monsoon,Synthetic,EC,695.81,uS/cm,750,3000,Compliant - Safe,"WHO (2011) Guidelines for Drinking-water Quality, 4th Ed."
SYN-X21,Monsoon,Synthetic,Na,54.27,mg/L,200,200,Compliant - Safe,WHO (2011) / ICMR recommendation
SYN-X21,Monsoon,Synthetic,K,10.03,mg/L,12,12,Compliant - Safe,GoI FSSAI / WHO advisory
SYN-X21,Monsoon,Synthetic,DO,2.6,mg/L,"(6, 14)","(4, 14)",Non-Compliant - Unsafe,CPCB Class A Criteria
SYN-X21,Monsoon,Synthetic,HCO3,127.58,mg/L,300,600,Compliant - Safe,Derived from Alkalinity (IS 10500)
SYN-X22,Monsoon,Synthetic,pH,7.22,,"(6.5, 8.5)","(6.5, 8.5)",Compliant - Safe,Table 1
