Location_ID,Season,Parameter,Ci_measured,Si_standard,wi_raw_weight,Wi_relative_weight,qi_sub_index,Wi_x_qi
SYN-X10,Monsoon,Alkalinity,115.45,200,2,0.038462,57.725,2.2202
SYN-X10,Monsoon,Ca,37.35,75,2,0.038462,49.8,1.9154
SYN-X10,Monsoon,Mg,6.6,30,2,0.038462,22.0,0.8462
SYN-X10,Monsoon,Na,69.69,200,3,0.057692,34.845,2.0103
SYN-X10,Monsoon,K,14.5,12,2,0.038462,120.8333,4.6474
SYN-X10,Monsoon,Iron,0.275,0.3,4,0.076923,91.6667,7.0513
SYN-X10,Monsoon,HCO3,124.1,300,1,0.019231,41.3667,0.7955
SYN-X10,Monsoon,Cl,61.76,250,3,0.057692,24.704,1.4252
SYN-X10,Monsoon,SO4,14.81,200,4,0.076923,7.405,0.5696
SYN-X10,Monsoon,NO3,28.07,45,5,0.096154,62.3778,5.9979
SYN-X10,Monsoon,F,0.043,1.0,5,0.096154,4.3,0.4135
SYN-X10,Monsoon,DO,4.57,6.0,4,0.076923,76.1667,5.859
SYN-X10,Monsoon,--- WQI_TOTAL ---,,,,,,52.0193
SYN-X11,Monsoon,pH,6.81,8.5,4,0.076923,80.1176,6.1629
SYN-X11,Monsoon,EC,501.17,750,4,0.076923,66.8227,5.1402
SYN-X11,Monsoon,TDS,300.06,500,5,0.096154,60.012,5.7704
SYN-X11,Monsoon,TH,75.45,200,2,0.038462,37.725,1.451
SYN-X11,Monsoon,Alkalinity,110.89,200,2,0.038462,55.445,2.1325
SYN-X11,Monsoon,Ca,34.71,75,2,0.038462,46.28,1.78
SYN-X11,Monsoon,Mg,7.27,30,2,0.038462,24.2333,0.9321
SYN-X11,Monsoon,Na,15.54,200,3,0.057692,7.77,0.4483
SYN-X11,Monsoon,K,24.33,12,2,0.038462,202.75,7.7981
SYN-X11,Monsoon,Iron,0.459,0.3,4,0.076923,153.0,11.7692
SYN-X11,Monsoon,HCO3,115.08,300,1,0.019231,38.36,0.7377
SYN-X11,Monsoon,Cl,42.05,250,3,0.057692,16.82,0.9704
SYN-X11,Monsoon,SO4,2.28,200,4,0.076923,1.14,0.0877
SYN-X11,Monsoon,NO3,22.07,45,5,0.096154,49.0444,4.7158
SYN-X11,Monsoon,F,0.198,1.0,5,0.096154,19.8,1.9038
SYN-X11,Monsoon,DO,4.08,6.0,4,0.076923,68.0,5.2308
SYN-X11,Monsoon,--- WQI_TOTAL ---,,,,,,57.0308
SYN-X12,Monsoon,pH,6.92,8.5,4,0.076923,81.4118,6.2624
SYN-X12,Monsoon,EC,668.01,750,4,0.076923,89.068,6.8514
SYN-X12,Monsoon,TDS,382.67,500,5,0.096154,76.534,7.359
SYN-X12,Monsoon,TH,199.41,200,2,0.038462,99.705,3.8348
SYN-X12,Monsoon,Alkalinity,117.23,200,2,0.038462,58.615,2.2544
SYN-X12,Monsoon,Ca,58.84,75,2,0.038462,78.4533,3.0174
SYN-X12,Monsoon,Mg,9.16,30,2,0.038462,30.5333,1.1744
SYN-X12,Monsoon,Na,41.39,200,3,0.057692,20.695,1.1939
SYN-X12,Monsoon,K,11.47,12,2,0.038462,95.5833,3.6763
SYN-X12,Monsoon,Iron,0.568,0.3,4,0.076923,189.3333,14.5641
SYN-X12,Monsoon,HCO3,168.88,300,1,0.019231,56.2933,1.0826
SYN-X12,Monsoon,Cl,86.71,250,3,0.057692,34.684,2.001
SYN-X12,Monsoon,SO4,13.08,200,4,0.076923,6.54,0.5031
SYN-X12,Monsoon,NO3,37.14,45,5,0.096154,82.5333,7.9359
SYN-X12,Monsoon,F,0.057,1.0,5,0.096154,5.7,0.5481
SYN-X12,Monsoon,DO,2.42,6.0,4,0.076923,40.3333,3.1026
SYN-X12,Monsoon,--- WQI_TOTAL ---,,,,,,65.3614
SYN-X13,Monsoon,pH,6.22,8.5,4,0.076923,73.1765,5.629
SYN-X13,Monsoon,EC,611.99,750,4,0.076923,81.5987,6.2768
SYN-X13,Monsoon,TDS,416.2,500,5,0.096154,83.24,8.0038
SYN-X13,Monsoon,TH,154.72,200,2,0.038462,77.36,2.9754
SYN-X13,Monsoon,Alkalinity,52.04,200,2,0.038462,26.02,1.0008
SYN-X13,Monsoon,Ca,42.72,75,2,0.038462,56.96,2.1908
SYN-X13,Monsoon,Mg,11.1,30,2,0.038462,37.0,1.4231
SYN-X13,Monsoon,Na,91.03,200,3,0.057692,45.515,2.6259
SYN-X13,Monsoon,K,0.64,12,2,0.038462,5.3333,0.2051
SYN-X13,Monsoon,Iron,0.313,0.3,4,0.076923,104.3333,8.0256
SYN-X13,Monsoon,HCO3,15.84,300,1,0.019231,5.28,0.1015
SYN-X13,Monsoon,Cl,154.68,250,3,0.057692,61.872,3.5695
SYN-X13,Monsoon,SO4,25.37,200,4,0.076923,12.685,0.9758
SYN-X13,Monsoon,NO3,38.21,45,5,0.096154,84.9111,8.1645
SYN-X13,Monsoon,F,0.037,1.0,5,0.096154,3.7,0.3558
SYN-X13,Monsoon,DO,4.14,6.0,4,0.076923,69.0,5.3077
SYN-X13,Monsoon,--- WQI_TOTAL ---,,,,,,56.8311
SYN-X14,Monsoon,pH,5.76,8.5,4,0.076923,67.7647,5.2127
SYN-X14,Monsoon,EC,774.54,750,4,0.076923,103.272,7.944
SYN-X14,Monsoon,TDS,599.84,500,5,0.096154,119.968,11.5354
SYN-X14,Monsoon,TH,259.29,200,2,0.038462,129.645,4.9863
SYN-X14,Monsoon,Alkalinity,10.0,200,2,0.038462,5.0,0.1923
SYN-X14,Monsoon,Ca,76.84,75,2,0.038462,102.4533,3.9405
SYN-X14,Monsoon,Mg,10.8,30,2,0.038462,36.0,1.3846
SYN-X14,Monsoon,Na,50.2,200,3,0.057692,25.1,1.4481
SYN-X14,Monsoon,K,4.99,12,2,0.038462,41.5833,1.5994
SYN-X14,Monsoon,Iron,0.413,0.3,4,0.076923,137.6667,10.5897
SYN-X14,Monsoon,HCO3,110.11,300,1,0.019231,36.7033,0.7058
SYN-X14,Monsoon,Cl,115.81,250,3,0.057692,46.324,2.6725
SYN-X14,Monsoon,SO4,25.05,200,4,0.076923,12.525,0.9635
SYN-X14,Monsoon,NO3,39.13,45,5,0.096154,86.9556,8.3611
SYN-X14,Monsoon,F,0.057,1.0,5,0.096154,5.7,0.5481
SYN-X14,Monsoon,DO,7.28,6.0,4,0.076923,121.3333,9.3333
SYN-X14,Monsoon,--- WQI_TOTAL ---,,,,,,71.4174
SYN-X15,Monsoon,pH,6.0,8.5,4,0.076923,70.5882,5.4299
SYN-X15,Monsoon,EC,374.94,750,4,0.076923,49.992,3.8455
SYN-X15,Monsoon,TDS,276.63,500,5,0.096154,55.326,5.3198
SYN-X15,Monsoon,TH,214.78,200,2,0.038462,107.39,4.1304
SYN-X15,Monsoon,Alkalinity,69.56,200,2,0.038462,34.78,1.3377
SYN-X15,Monsoon,Ca,43.04,75,2,0.038462,57.3867,2.2072
SYN-X15,Monsoon,Mg,8.51,30,2,0.038462,28.3667,1.091
SYN-X15,Monsoon,Na,14.44,200,3,0.057692,7.22,0.4165
SYN-X15,Monsoon,K,0.5,12,2,0.038462,4.1667,0.1603
SYN-X15,Monsoon,Iron,0.623,0.3,4,0.076923,207.6667,15.9744
SYN-X15,Monsoon,HCO3,20.45,300,1,0.019231,6.8167,0.1311
SYN-X15,Monsoon,Cl,218.56,250,3,0.057692,87.424,5.0437
SYN-X15,Monsoon,SO4,18.92,200,4,0.076923,9.46,0.7277
SYN-X15,Monsoon,NO3,46.3,45,5,0.096154,102.8889,9.8932
SYN-X15,Monsoon,F,0.01,1.0,5,0.096154,1.0,0.0962
SYN-X15,Monsoon,DO,3.22,6.0,4,0.076923,53.6667,4.1282
SYN-X15,Monsoon,--- WQI_TOTAL ---,,,,,,59.9326
SYN-X16,Monsoon,pH,7.37,8.5,4,0.076923,86.7059,6.6697
SYN-X16,Monsoon,EC,503.46,750,4,0.076923,67.128,5.1637
SYN-X16,Monsoon,TDS,291.51,500,5,0.096154,58.302,5.606
SYN-X16,Monsoon,TH,88.84,200,2,0.038462,44.42,1.7085
SYN-X16,Monsoon,Alkalinity,54.44,200,2,0.038462,27.22,1.0469
SYN-X16,Monsoon,Ca,53.22,75,2,0.038462,70.96,2.7292
SYN-X16,Monsoon,Mg,9.54,30,2,0.038462,31.8,1.2231
SYN-X16,Monsoon,Na,46.59,200,3,0.057692,23.295,1.3439
SYN-X16,Monsoon,K,13.12,12,2,0.038462,109.3333,4.2051
SYN-X16,Monsoon,Iron,0.508,0.3,4,0.076923,169.3333,13.0256
SYN-X16,Monsoon,HCO3,134.92,300,1,0.019231,44.9733,0.8649
SYN-X16,Monsoon,Cl,91.93,250,3,0.057692,36.772,2.1215
SYN-X16,Monsoon,SO4,17.34,200,4,0.076923,8.67,0.6669
SYN-X16,Monsoon,NO3,13.75,45,5,0.096154,30.5556,2.938
SYN-X16,Monsoon,F,0.312,1.0,5,0.096154,31.2,3.0
SYN-X16,Monsoon,DO,2.05,6.0,4,0.076923,34.1667,2.6282
SYN-X16,Monsoon,--- WQI_TOTAL ---,,,,,,54.9412
SYN-X17,Monsoon,pH,5.42,8.5,4,0.076923,63.7647,4.905
SYN-X17,Monsoon,EC,547.35,750,4,0.076923,72.98,5.6138
SYN-X17,Monsoon,TDS,308.46,500,5,0.096154,61.692,5.9319
SYN-X17,Monsoon,TH,74.72,200,2,0.038462,37.36,1.4369
SYN-X17,Monsoon,Alkalinity,66.19,200,2,0.038462,33.095,1.2729
SYN-X17,Monsoon,Ca,28.74,75,2,0.038462,38.32,1.4738
SYN-X17,Monsoon,Mg,10.62,30,2,0.038462,35.4,1.3615
SYN-X17,Monsoon,Na,56.99,200,3,0.057692,28.495,1.6439
SYN-X17,Monsoon,K,24.84,12,2,0.038462,207.0,7.9615
SYN-X17,Monsoon,Iron,0.61,0.3,4,0.076923,203.3333,15.641
SYN-X17,Monsoon,HCO3,44.31,300,1,0.019231,14.77,0.284
SYN-X17,Monsoon,Cl,102.1,250,3,0.057692,40.84,2.3562
SYN-X17,Monsoon,SO4,23.09,200,4,0.076923,11.545,0.8881
SYN-X17,Monsoon,NO3,4.54,45,5,0.096154,10.0889,0.9701
SYN-X17,Monsoon,F,0.182,1.0,5,0.096154,18.2,1.75
SYN-X17,Monsoon,DO,5.44,6.0,4,0.076923,90.6667,6.9744
SYN-X17,Monsoon,--- WQI_TOTAL ---,,,,,,60.4652
SYN-X18,Monsoon,pH,7.23,8.5,4,0.076923,85.0588,6.543
SYN-X18,Monsoon,EC,490.54,750,4,0.076923,65.4053,5.0312
SYN-X18,Monsoon,TDS,385.03,500,5,0.096154,77.006,7.4044
SYN-X18,Monsoon,TH,209.97,200,2,0.038462,104.985,4.0379
SYN-X18,Monsoon,Alkalinity,100.57,200,2,0.038462,50.285,1.934
SYN-X18,Monsoon,Ca,44.76,75,2,0.038462,59.68,2.2954
SYN-X18,Monsoon,Mg,13.09,30,2,0.038462,43.6333,1.6782
SYN-X18,Monsoon,Na,13.05,200,3,0.057692,6.525,0.3764
SYN-X18,Monsoon,K,21.64,12,2,0.038462,180.3333,6.9359
SYN-X18,Monsoon,Iron,0.73,0.3,4,0.076923,243.3333,18.7179
SYN-X18,Monsoon,HCO3,184.12,300,1,0.019231,61.3733,1.1803
SYN-X18,Monsoon,Cl,99.22,250,3,0.057692,39.688,2.2897
SYN-X18,Monsoon,SO4,7.52,200,4,0.076923,3.76,0.2892
SYN-X18,Monsoon,NO3,0.5,45,5,0.096154,1.1111,0.1068
SYN-X18,Monsoon,F,0.01,1.0,5,0.096154,1.0,0.0962
SYN-X18,Monsoon,DO,5.93,6.0,4,0.076923,98.8333,7.6026
SYN-X18,Monsoon,--- WQI_TOTAL ---,,,,,,66.5191
SYN-X19,Monsoon,pH,7.22,8.5,4,0.076923,84.9412,6.5339
SYN-X19,Monsoon,EC,683.62,750,4,0.076923,91.1493,7.0115
SYN-X19,Monsoon,TDS,351.76,500,5,0.096154,70.352,6.7646
SYN-X19,Monsoon,TH,105.66,200,2,0.038462,52.83,2.0319
SYN-X19,Monsoon,Alkalinity,88.24,200,2,0.038462,44.12,1.6969
SYN-X19,Monsoon,Ca,43.87,75,2,0.038462,58.4933,2.2497
SYN-X19,Monsoon,Mg,9.86,30,2,0.038462,32.8667,1.2641
SYN-X19,Monsoon,Na,37.33,200,3,0.057692,18.665,1.0768
SYN-X19,Monsoon,K,14.7,12,2,0.038462,122.5,4.7115
SYN-X19,Monsoon,Iron,0.572,0.3,4,0.076923,190.6667,14.6667
SYN-X19,Monsoon,HCO3,40.89,300,1,0.019231,13.63,0.2621
SYN-X19,Monsoon,Cl,115.48,250,3,0.057692,46.192,2.6649
SYN-X19,Monsoon,SO4,15.63,200,4,0.076923,7.815,0.6012
SYN-X19,Monsoon,NO3,51.36,45,5,0.096154,114.1333,10.9744
SYN-X19,Monsoon,F,0.165,1.0,5,0.096154,16.5,1.5865
SYN-X19,Monsoon,DO,3.32,6.0,4,0.076923,55.3333,4.2564
SYN-X19,Monsoon,--- WQI_TOTAL ---,,,,,,68.3533
SYN-X20,Monsoon,pH,4.57,8.5,4,0.076923,53.7647,4.1357
SYN-X20,Monsoon,EC,703.36,750,4,0.076923,93.7813,7.2139
SYN-X20,Monsoon,TDS,467.58,500,5,0.096154,93.516,8.9919
SYN-X20,Monsoon,TH,82.15,200,2,0.038462,41.075,1.5798
SYN-X20,Monsoon,Alkalinity,92.17,200,2,0.038462,46.085,1.7725
SYN-X20,Monsoon,Ca,60.3,75,2,0.038462,80.4,3.0923
SYN-X20,Monsoon,Mg,7.44,30,2,0.038462,24.8,0.9538
SYN-X20,Monsoon,Na,83.92,200,3,0.057692,41.96,2.4208
SYN-X20,Monsoon,K,0.5,12,2,0.038462,4.1667,0.1603
SYN-X20,Monsoon,Iron,0.155,0.3,4,0.076923,51.6667,3.9744
SYN-X20,Monsoon,HCO3,110.99,300,1,0.019231,36.9967,0.7115
SYN-X20,Monsoon,Cl,137.37,250,3,0.057692,54.948,3.1701
SYN-X20,Monsoon,SO4,44.47,200,4,0.076923,22.235,1.7104
SYN-X20,Monsoon,NO3,15.13,45,5,0.096154,33.6222,3.2329
SYN-X20,Monsoon,F,0.079,1.0,5,0.096154,7.9,0.7596
SYN-X20,Monsoon,DO,8.7,6.0,4,0.076923,145.0,11.1538
SYN-X20,Monsoon,--- WQI_TOTAL ---,,,,,,55.0338
SYN-X21,Monsoon,pH,5.41,8.5,4,0.076923,63.6471,4.8959
SYN-X21,Monsoon,EC,628.71,750,4,0.076923,83.828,6.4483
SYN-X21,Monsoon,TDS,415.95,500,5,0.096154,83.19,7.999
SYN-X21,Monsoon,TH,2.0,200,2,0.038462,1.0,0.0385
SYN-X21,Monsoon,Alkalinity,121.27,200,2,0.038462,60.635,2.3321
SYN-X21,Monsoon,Ca,29.88,75,2,0.038462,39.84,1.5323
SYN-X21,Monsoon,Mg,7.8,30,2,0.038462,26.0,1.0
SYN-X21,Monsoon,Na,63.57,200,3,0.057692,31.785,1.8338
SYN-X21,Monsoon,K,17.36,12,2,0.038462,144.6667,5.5641
SYN-X21,Monsoon,Iron,0.197,0.3,4,0.076923,65.6667,5.0513
SYN-X21,Monsoon,HCO3,229.84,300,1,0.019231,76.6133,1.4733
SYN-X21,Monsoon,Cl,5.0,250,3,0.057692,2.0,0.1154
SYN-X21,Monsoon,SO4,1.0,200,4,0.076923,0.5,0.0385
SYN-X21,Monsoon,NO3,56.49,45,5,0.096154,125.5333,12.0705
SYN-X21,Monsoon,F,0.01,1.0,5,0.096154,1.0,0.0962
SYN-X21,Monsoon,DO,8.43,6.0,4,0.076923,140.5,10.8077
SYN-X21,Monsoon,--- WQI_TOTAL ---,,,,,,61.2968
SYN-X22,Monsoon,pH,5.91,8.5,4,0.076923,69.5294,5.3484
SYN-X22,Monsoon,EC,556.38,750,4,0.076923,74.184,5.7065
SYN-X22,Monsoon,TDS,434.68,500,5,0.096154,86.936,8.3592
SYN-X22,Monsoon,TH,130.3,200,2,0.038462,65.15,2.5058
SYN-X22,Monsoon,Alkalinity,93.41,200,2,0.038462,46.705,1.7963
SYN-X22,Monsoon,Ca,63.77,75,2,0.038462,85.0267,3.2703
SYN-X22,Monsoon,Mg,9.84,30,2,0.038462,32.8,1.2615
SYN-X22,Monsoon,Na,51.66,200,3,0.057692,25.83,1.4902
SYN-X22,Monsoon,K,12.32,12,2,0.038462,102.6667,3.9487
SYN-X22,Monsoon,Iron,0.177,0.3,4,0.076923,59.0,4.5385
SYN-X22,Monsoon,HCO3,88.23,300,1,0.019231,29.41,0.5656
SYN-X22,Monsoon,Cl,63.6,250,3,0.057692,25.44,1.4677
SYN-X22,Monsoon,SO4,20.81,200,4,0.076923,10.405,0.8004
SYN-X22,Monsoon,NO3,42.37,45,5,0.096154,94.1556,9.0534
SYN-X22,Monsoon,F,0.01,1.0,5,0.096154,1.0,0.0962
SYN-X22,Monsoon,DO,4.77,6.0,4,0.076923,79.5,6.1154
SYN-X22,Monsoon,--- WQI_TOTAL ---,,,,,,56.324
SYN-X23,Monsoon,pH,5.4,8.5,4,0.076923,63.5294,4.8869
SYN-X23,Monsoon,EC,745.15,750,4,0.076923,99.3533,7.6426
SYN-X23,Monsoon,TDS,361.49,500,5,0.096154,72.298,6.9517
SYN-X23,Monsoon,TH,60.01,200,2,0.038462,30.005,1.154
SYN-X23,Monsoon,Alkalinity,56.83,200,2,0.038462,28.415,1.0929
SYN-X23,Monsoon,Ca,46.86,75,2,0.038462,62.48,2.4031
SYN-X23,Monsoon,Mg,11.77,30,2,0.038462,39.2333,1.509
SYN-X23,Monsoon,Na,59.43,200,3,0.057692,29.715,1.7143
SYN-X23,Monsoon,K,20.38,12,2,0.038462,169.8333,6.5321
SYN-X23,Monsoon,Iron,0.249,0.3,4,0.076923,83.0,6.3846
SYN-X23,Monsoon,HCO3,171.99,300,1,0.019231,57.33,1.1025
SYN-X23,Monsoon,Cl,75.35,250,3,0.057692,30.14,1.7388
SYN-X23,Monsoon,SO4,21.68,200,4,0.076923,10.84,0.8338
SYN-X23,Monsoon,NO3,43.18,45,5,0.096154,95.9556,9.2265
SYN-X23,Monsoon,F,0.121,1.0,5,0.096154,12.1,1.1635
SYN-X23,Monsoon,DO,6.47,6.0,4,0.076923,107.8333,8.2949
SYN-X23,Monsoon,--- WQI_TOTAL ---,,,,,,62.6312
SYN-X24,Monsoon,pH,6.82,8.5,4,0.076923,80.2353,6.1719
SYN-X24,Monsoon,EC,546.34,750,4,0.076923,72.8453,5.6035
SYN-X24,Monsoon,TDS,348.33,500,5,0.096154,69.666,6.6987
SYN-X24,Monsoon,TH,233.33,200,2,0.038462,116.665,4.4871
SYN-X24,Monsoon,Alkalinity,72.46,200,2,0.038462,36.23,1.3935
SYN-X24,Monsoon,Ca,41.9,75,2,0.038462,55.8667,2.1487
SYN-X24,Monsoon,Mg,12.16,30,2,0.038462,40.5333,1.559
SYN-X24,Monsoon,Na,34.7,200,3,0.057692,17.35,1.001
SYN-X24,Monsoon,K,25.08,12,2,0.038462,209.0,8.0385
SYN-X24,Monsoon,Iron,0.463,0.3,4,0.076923,154.3333,11.8718
SYN-X24,Monsoon,HCO3,160.87,300,1,0.019231,53.6233,1.0312
SYN-X24,Monsoon,Cl,85.42,250,3,0.057692,34.168,1.9712
SYN-X24,Monsoon,SO4,27.43,200,4,0.076923,13.715,1.055
SYN-X24,Monsoon,NO3,12.97,45,5,0.096154,28.8222,2.7714
SYN-X24,Monsoon,F,0.103,1.0,5,0.096154,10.3,0.9904
SYN-X24,Monsoon,DO,5.67,6.0,4,0.076923,94.5,7.2692
SYN-X24,Monsoon,--- WQI_TOTAL ---,,,,,,64.062
SYN-X25,Monsoon,pH,5.82,8.5,4,0.076923,68.4706,5.267
SYN-X25,Monsoon,EC,580.7,750,4,0.076923,77.4267,5.9559
SYN-X25,Monsoon,TDS,352.54,500,5,0.096154,70.508,6.7796
SYN-X25,Monsoon,TH,144.33,200,2,0.038462,72.165,2.7756
SYN-X25,Monsoon,Alkalinity,49.94,200,2,0.038462,24.97,0.9604
SYN-X25,Monsoon,Ca,51.21,75,2,0.038462,68.28,2.6262
SYN-X25,Monsoon,Mg,7.99,30,2,0.038462,26.6333,1.0244
SYN-X25,Monsoon,Na,44.38,200,3,0.057692,22.19,1.2802
SYN-X25,Monsoon,K,17.17,12,2,0.038462,143.0833,5.5032
SYN-X25,Monsoon,Iron,0.279,0.3,4,0.076923,93.0,7.1538
SYN-X25,Monsoon,HCO3,120.46,300,1,0.019231,40.1533,0.7722
SYN-X25,Monsoon,Cl,51.39,250,3,0.057692,20.556,1.1859
SYN-X25,Monsoon,SO4,25.5,200,4,0.076923,12.75,0.9808
SYN-X25,Monsoon,NO3,7.36,45,5,0.096154,16.3556,1.5726
SYN-X25,Monsoon,F,0.257,1.0,5,0.096154,25.7,2.4712
SYN-X25,Monsoon,DO,5.17,6.0,4,0.076923,86.1667,6.6282
SYN-X25,Monsoon,--- WQI_TOTAL ---,,,,,,52.9371
SYN-X26,Monsoon,pH,7.24,8.5,4,0.076923,85.1765,6.552
SYN-X26,Monsoon,EC,562.37,750,4,0.076923,74.9827,5.7679
SYN-X26,Monsoon,TDS,360.38,500,5,0.096154,72.076,6.9304
SYN-X26,Monsoon,TH,170.01,200,2,0.038462,85.005,3.2694
SYN-X26,Monsoon,Alkalinity,116.62,200,2,0.038462,58.31,2.2427
SYN-X26,Monsoon,Ca,51.58,75,2,0.038462,68.7733,2.6451
SYN-X26,Monsoon,Mg,8.64,30,2,0.038462,28.8,1.1077
SYN-X26,Monsoon,Na,4.18,200,3,0.057692,2.09,0.1206
SYN-X26,Monsoon,K,17.55,12,2,0.038462,146.25,5.625
SYN-X26,Monsoon,Iron,0.57,0.3,4,0.076923,190.0,14.6154
SYN-X26,Monsoon,HCO3,111.26,300,1,0.019231,37.0867,0.7132
SYN-X26,Monsoon,Cl,64.88,250,3,0.057692,25.952,1.4972
SYN-X26,Monsoon,SO4,7.25,200,4,0.076923,3.625,0.2788
SYN-X26,Monsoon,NO3,19.96,45,5,0.096154,44.3556,4.265
SYN-X26,Monsoon,F,0.048,1.0,5,0.096154,4.8,0.4615
SYN-X26,Monsoon,DO,2.0,6.0,4,0.076923,33.3333,2.5641
SYN-X26,Monsoon,--- WQI_TOTAL ---,,,,,,58.6561
SYN-X27,Monsoon,pH,4.66,8.5,4,0.076923,54.8235,4.2172
SYN-X27,Monsoon,EC,616.3,750,4,0.076923,82.1733,6.321
SYN-X27,Monsoon,TDS,408.27,500,5,0.096154,81.654,7.8513
SYN-X27,Monsoon,TH,94.74,200,2,0.038462,47.37,1.8219
SYN-X27,Monsoon,Alkalinity,69.82,200,2,0.038462,34.91,1.3427
SYN-X27,Monsoon,Ca,39.3,75,2,0.038462,52.4,2.0154
SYN-X27,Monsoon,Mg,4.52,30,2,0.038462,15.0667,0.5795
SYN-X27,Monsoon,Na,70.97,200,3,0.057692,35.485,2.0472
SYN-X27,Monsoon,K,25.22,12,2,0.038462,210.1667,8.0833
SYN-X27,Monsoon,Iron,0.441,0.3,4,0.076923,147.0,11.3077
SYN-X27,Monsoon,HCO3,144.12,300,1,0.019231,48.04,0.9238
SYN-X27,Monsoon,Cl,35.52,250,3,0.057692,14.208,0.8197
SYN-X27,Monsoon,SO4,28.85,200,4,0.076923,14.425,1.1096
SYN-X27,Monsoon,NO3,0.5,45,5,0.096154,1.1111,0.1068
SYN-X27,Monsoon,F,0.144,1.0,5,0.096154,14.4,1.3846
SYN-X27,Monsoon,DO,7.85,6.0,4,0.076923,130.8333,10.0641
SYN-X27,Monsoon,--- WQI_TOTAL ---,,,,,,59.996
SYN-X28,Monsoon,pH,6.23,8.5,4,0.076923,73.2941,5.638
SYN-X28,Monsoon,EC,602.77,750,4,0.076923,80.3693,6.1823
SYN-X28,Monsoon,TDS,389.74,500,5,0.096154,77.948,7.495
SYN-X28,Monsoon,TH,150.61,200,2,0.038462,75.305,2.8963
SYN-X28,Monsoon,Alkalinity,89.89,200,2,0.038462,44.945,1.7287
SYN-X28,Monsoon,Ca,30.42,75,2,0.038462,40.56,1.56
SYN-X28,Monsoon,Mg,15.09,30,2,0.038462,50.3,1.9346
SYN-X28,Monsoon,Na,56.89,200,3,0.057692,28.445,1.6411
SYN-X28,Monsoon,K,18.99,12,2,0.038462,158.25,6.0865
SYN-X28,Monsoon,Iron,0.636,0.3,4,0.076923,212.0,16.3077
SYN-X28,Monsoon,HCO3,93.85,300,1,0.019231,31.2833,0.6016
SYN-X28,Monsoon,Cl,141.57,250,3,0.057692,56.628,3.267
SYN-X28,Monsoon,SO4,34.98,200,4,0.076923,17.49,1.3454
SYN-X28,Monsoon,NO3,4.0,45,5,0.096154,8.8889,0.8547
SYN-X28,Monsoon,F,0.1,1.0,5,0.096154,10.0,0.9615
SYN-X28,Monsoon,DO,5.71,6.0,4,0.076923,95.1667,7.3205
SYN-X28,Monsoon,--- WQI_TOTAL ---,,,,,,65.8209
SYN-X29,Monsoon,pH,5.18,8.5,4,0.076923,60.9412,4.6878
SYN-X29,Monsoon,EC,690.31,750,4,0.076923,92.0413,7.0801
SYN-X29,Monsoon,TDS,464.91,500,5,0.096154,92.982,8.9406
SYN-X29,Monsoon,TH,335.88,200,2,0.038462,167.94,6.4592
SYN-X29,Monsoon,Alkalinity,10.0,200,2,0.038462,5.0,0.1923
SYN-X29,Monsoon,Ca,44.72,75,2,0.038462,59.6267,2.2933
SYN-X29,Monsoon,Mg,13.71,30,2,0.038462,45.7,1.7577
SYN-X29,Monsoon,Na,68.45,200,3,0.057692,34.225,1.9745
SYN-X29,Monsoon,K,11.83,12,2,0.038462,98.5833,3.7917
SYN-X29,Monsoon,Iron,0.066,0.3,4,0.076923,22.0,1.6923
SYN-X29,Monsoon,HCO3,140.22,300,1,0.019231,46.74,0.8988
SYN-X29,Monsoon,Cl,74.74,250,3,0.057692,29.896,1.7248
SYN-X29,Monsoon,SO4,33.18,200,4,0.076923,16.59,1.2762
SYN-X29,Monsoon,NO3,45.29,45,5,0.096154,100.6444,9.6774
SYN-X29,Monsoon,F,0.194,1.0,5,0.096154,19.4,1.8654
SYN-X29,Monsoon,DO,3.27,6.0,4,0.076923,54.5,4.1923
SYN-X29,Monsoon,--- WQI_TOTAL ---,,,,,,58.5043
SYN-X30,Monsoon,pH,5.59,8.5,4,0.076923,65.7647,5.0588
SYN-X30,Monsoon,EC,525.55,750,4,0.076923,70.0733,5.3903
SYN-X30,Monsoon,TDS,395.62,500,5,0.096154,79.124,7.6081
SYN-X30,Monsoon,TH,124.71,200,2,0.038462,62.355,2.3983
SYN-X30,Monsoon,Alkalinity,43.24,200,2,0.038462,21.62,0.8315
SYN-X30,Monsoon,Ca,48.23,75,2,0.038462,64.3067,2.4733
SYN-X30,Monsoon,Mg,13.41,30,2,0.038462,44.7,1.7192
SYN-X30,Monsoon,Na,46.82,200,3,0.057692,23.41,1.3506
SYN-X30,Monsoon,K,10.99,12,2,0.038462,91.5833,3.5224
SYN-X30,Monsoon,Iron,0.209,0.3,4,0.076923,69.6667,5.359
SYN-X30,Monsoon,HCO3,74.42,300,1,0.019231,24.8067,0.4771
SYN-X30,Monsoon,Cl,46.79,250,3,0.057692,18.716,1.0798
SYN-X30,Monsoon,SO4,22.22,200,4,0.076923,11.11,0.8546
SYN-X30,Monsoon,NO3,25.94,45,5,0.096154,57.6444,5.5427
SYN-X30,Monsoon,F,0.101,1.0,5,0.096154,10.1,0.9712
SYN-X30,Monsoon,DO,6.27,6.0,4,0.076923,104.5,8.0385
SYN-X30,Monsoon,--- WQI_TOTAL ---,,,,,,52.6753
SYN-X31,Monsoon,pH,5.21,8.5,4,0.076923,61.2941,4.7149
